employee_id,first_name,last_name,age,gender,blood_group,email,phone,city,state,region,pincode,department,position,shift,education,experience_years,salary,bonus,tax_deduction,net_salary,emp_status,join_date,last_promotion,performance_score,attendance_pct,leaves_taken,order_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,tax_amount,net_revenue,order_status,payment_mode,delivery_days,customer_rating,return_flag,customer_id,customer_segment,sales_target,sales_achieved,target_achieved,manager_id,team_size,training_hours,certifications
EMP0063,Darpan,Garg,54,Female,B-,berachavvi@example.com,+91 8435997460,Hyderabad,Telangana,West,423968,Analytics,Senior Manager,Evening,B.Tech,11,93566,8338.24,9356.6,84209.4,Resigned,24-04-2018,09-11-2021,1.78,76.9,18,ORD00063,09-09-2023,Printer,Networking,4,62037,0.23,191073.96,34393.31,156680.65,Returned,EMI,11,3,No,CUST9005,VIP,291607,118202,No,EMP0022,5,92,8
EMP0064,Varsha,Korpal,25,Other,B-,lipikasrinivas@example.net,+91 6859317542,Ahmedabad,Gujarat,South,404792,Sales,Senior Manager,General,B.Sc,17,73247,4326.52,7324.7,65922.3,Resigned,24-05-2022,27-09-2023,1.06,85.97,13,ORD00064,13-01-2023,Phone,Electronics,2,1336,0.12,2351.36,423.24,1928.12,Returned,EMI,5,5,No,CUST1280,VIP,472664,522679,Yes,EMP0014,4,67,2
EMP0065,Chaman,Lala,55,Female,AB-,pratyush26@example.org,+91 7848651792,Bangalore,Karnataka,South,557273,Finance,Senior Analyst,Morning,M.Tech,19,75313,8344.06,7531.3,67781.7,Resigned,13-03-2021,02-09-2023,1.22,70.28,5,ORD00065,26-03-2023,Mouse,Networking,9,52522,0.02,463244.04,83383.93,379860.11,Cancelled,EMI,13,3,Yes,CUST9653,Premium,170463,140843,No,EMP0035,2,9,10
EMP0066,Harshil,Sekhon,24,Other,AB+,priya33@example.org,+91 6421346113,Hyderabad,Telangana,South,695676,IT,Senior Manager,General,M.Com,18,167352,16694.95,16735.2,150616.8,Inactive,12-11-2023,12-11-2024,3.9,85.02,11,ORD00066,24-02-2023,Mouse,Electronics,1,27652,0.18,22674.64,4081.44,18593.2,Cancelled,Debit Card,14,1,No,CUST7499,New,65532,362463,No,EMP0058,16,29,5
EMP0067,Saanvi,Morar,33,Other,A-,etaahuja@example.org,+91 6387732777,Jaipur,Rajasthan,South,599229,Support,Manager,General,B.Sc,13,123415,12848.12,12341.5,111073.5,Active,22-01-2015,24-09-2022,2.78,92.84,3,ORD00067,16-05-2023,Phone,Electronics,20,39215,0.24,596068,107292.24,488775.76,Pending,Net Banking,8,5,No,CUST2692,Premium,96986,215553,Yes,EMP0077,20,100,5
EMP0068,Aradhana,Lad,48,Male,AB+,jalsa83@example.org,+91 7249078381,Kolkata,West Bengal,East,557879,Support,Director,General,MBA,9,28235,1679.7,2823.5,25411.5,Resigned,04-02-2018,13-05-2023,2.2,93.48,11,ORD00068,15-09-2023,Phone,Accessories,18,32316,0.17,482801.04,86904.19,395896.85,Cancelled,Cash,10,2,No,CUST2752,Regular,209728,33548,No,EMP0043,20,48,5
EMP0069,Bhavani,Dey,30,Male,AB+,ypathak@example.com,+91 8412940071,Ahmedabad,Gujarat,West,701926,Finance,Senior Manager,Night,M.Sc,13,112749,10377.98,11274.9,101474.1,Resigned,04-02-2019,22-08-2021,4.73,75.99,17,ORD00069,04-07-2023,Mouse,Storage,20,26826,0.14,461407.2,83053.3,378353.9,Delivered,EMI,8,2,No,CUST5773,Premium,479373,474485,No,EMP0087,16,17,10
EMP0070,Reva,Malhotra,31,Female,AB+,shivani40@example.org,+91 9683734594,Hyderabad,Telangana,North,588496,Support,Senior Analyst,Morning,BCA,8,88444,13146.34,8844.4,79599.6,On Leave,12-11-2016,18-08-2024,3.45,86.9,20,ORD00070,24-11-2024,Headphones,Networking,3,59360,0.3,124656,22438.08,102217.92,Shipped,Net Banking,2,1,Yes,CUST5239,Regular,317741,421566,Yes,EMP0058,12,50,7
EMP0071,Bhavya,Chacko,44,Male,A-,nakul09@example.org,+91 7474015041,Kochi,Kerala,East,579865,Sales,Lead,Evening,M.Com,4,156194,19124.22,15619.4,140574.6,Resigned,04-02-2016,17-06-2023,3.89,83.57,2,ORD00071,04-11-2023,Printer,Electronics,4,39222,0.12,138061.44,24851.06,113210.38,Delivered,Credit Card,14,3,Yes,CUST3692,Regular,320529,121463,Yes,EMP0043,18,54,7
EMP0072,Fiyaz,Talwar,33,Male,AB-,indirasetty@example.net,+91 9517509245,Bangalore,Karnataka,North,769484,IT,Senior Manager,Evening,MCA,20,131180,21362.51,13118,118062,Active,22-06-2021,28-07-2021,4.2,86.11,11,ORD00072,30-11-2023,Headphones,Accessories,13,4326,0.22,43865.64,7895.82,35969.82,Cancelled,Credit Card,5,4,No,CUST7367,VIP,357759,89890,No,EMP0046,15,79,2
EMP0073,Rachit,Atwal,27,Male,O-,kannanaarna@example.org,+91 7648494024,Hyderabad,Telangana,West,619277,IT,Manager,General,M.Sc,18,186083,14488.99,18608.3,167474.7,Inactive,22-03-2021,08-12-2021,2.96,74.21,10,ORD00073,06-04-2024,Mouse,Storage,4,31770,0.09,115642.8,20815.7,94827.1,Delivered,UPI,1,4,No,CUST4196,VIP,344430,294995,No,EMP0053,16,53,7
EMP0074,Sarthak,Mohanty,23,Female,B+,onarain@example.org,+91 9707362554,Ahmedabad,Gujarat,West,688214,HR,Senior Analyst,Morning,MCA,2,68844,11446.48,6884.4,61959.6,On Leave,29-01-2021,27-03-2021,4.04,83.24,6,ORD00074,11-03-2024,Keyboard,Electronics,2,36525,0.07,67936.5,12228.57,55707.93,Pending,UPI,14,1,No,CUST5305,New,478200,75604,No,EMP0016,8,26,9
EMP0075,Eta,Tripathi,49,Male,O-,krishrao@example.org,+91 8740871060,Pune,Maharashtra,Central,488278,IT,Executive,Night,MCA,20,184976,25140.15,18497.6,166478.4,Active,09-07-2016,23-04-2023,4.68,99.77,27,ORD00075,02-11-2024,Speaker,Accessories,5,27582,0.24,104811.6,18866.09,85945.51,Pending,Debit Card,3,3,No,CUST7434,VIP,124538,332737,No,EMP0081,14,48,7
EMP0076,Oeshi,Hegde,47,Male,A-,ichawla@example.org,+91 9781654847,Mumbai,Maharashtra,East,433203,Finance,Intern,Evening,M.Sc,2,191101,33199.43,19110.1,171990.9,Resigned,04-01-2018,24-10-2022,4.31,80.13,18,ORD00076,14-05-2023,Mouse,Storage,15,64468,0.1,870318,156657.24,713660.76,Cancelled,UPI,15,1,Yes,CUST2631,VIP,58536,95136,Yes,EMP0057,15,0,6
EMP0077,Daksha,Yohannan,41,Female,B+,jackchaudry@example.org,+91 6525568516,Bangalore,Karnataka,East,780626,IT,Senior Manager,General,M.Tech,20,59580,9267.95,5958,53622,Active,24-05-2017,04-09-2023,1.31,87.81,16,ORD00077,27-11-2024,Keyboard,Networking,3,47742,0.08,131767.92,23718.23,108049.69,Delivered,Credit Card,12,3,Yes,CUST7919,Regular,300452,67134,Yes,EMP0050,3,93,1
EMP0078,Wakeeta,Lanka,41,Other,A+,wtalwar@example.org,+91 7572553155,Mumbai,Maharashtra,East,778762,IT,Senior Manager,Evening,M.Sc,11,107143,15258.38,10714.3,96428.7,Resigned,08-06-2017,27-06-2021,4.59,74.2,3,ORD00078,26-08-2024,Headphones,Networking,5,19224,0.02,94197.6,16955.57,77242.03,Shipped,Net Banking,6,2,No,CUST5537,Premium,180110,320139,No,EMP0100,1,84,4
EMP0079,Amaira,Nayak,54,Male,AB-,kadeaashi@example.com,+91 9221057584,Bangalore,Karnataka,South,661925,HR,Senior Analyst,Morning,B.Sc,19,160724,30551.81,16072.4,144651.6,Inactive,04-05-2019,10-03-2024,2.68,86.39,5,ORD00079,27-04-2024,Headphones,Electronics,10,7652,0.24,58155.2,10467.94,47687.26,Delivered,Cash,2,1,No,CUST4534,Premium,81703,527381,No,EMP0065,10,80,8
EMP0080,Upkaar,Parekh,27,Male,B+,jatin25@example.net,+91 8519544755,Kolkata,West Bengal,Central,732552,IT,Senior Analyst,Night,M.Sc,12,136037,21697.05,13603.7,122433.3,Inactive,26-08-2015,16-05-2022,1.34,83.03,14,ORD00080,18-09-2024,Keyboard,Storage,3,41120,0.02,120892.8,21760.7,99132.1,Delivered,UPI,11,2,Yes,CUST1207,Regular,417787,35950,Yes,EMP0064,12,66,8
EMP0081,Xalak,Vaidya,30,Female,A-,xalakdhar@example.com,+91 8864851260,Hyderabad,Telangana,Central,729007,Finance,Senior Analyst,General,B.Com,11,68768,8707.22,6876.8,61891.2,Active,08-08-2020,06-03-2024,1.67,74.72,24,ORD00081,16-04-2023,Phone,Storage,1,44410,0.24,33751.6,6075.29,27676.31,Delivered,Debit Card,12,5,Yes,CUST1721,Premium,178215,54107,No,EMP0047,13,19,2
EMP0082,Farhan,Raghavan,48,Female,O+,ekansh55@example.com,+91 6713682070,Chennai,Tamil Nadu,East,462600,HR,Analyst,Evening,BCA,20,169930,28998.67,16993,152937,Active,01-07-2019,22-05-2021,4.51,95.98,24,ORD00082,15-11-2023,Mouse,Peripherals,8,55059,0.27,321544.56,57878.02,263666.54,Delivered,Cash,8,1,No,CUST4287,New,345597,441307,No,EMP0095,20,31,7
EMP0083,Ekbal,Char,34,Other,O-,manyamani@example.net,+91 6459722166,Pune,Maharashtra,North,797897,HR,Intern,Night,M.Tech,15,180108,14548.97,18010.8,162097.2,Inactive,16-09-2019,05-10-2023,4.84,99.18,4,ORD00083,29-12-2024,Tablet,Peripherals,1,54244,0.01,53701.56,9666.28,44035.28,Delivered,Credit Card,15,2,No,CUST7102,VIP,442114,74513,Yes,EMP0065,5,81,6
EMP0084,Vivaan,Venkatesh,25,Female,AB+,wdube@example.com,+91 8441511874,Mumbai,Maharashtra,West,542583,Support,Senior Manager,Morning,BCA,18,180161,12686.36,18016.1,162144.9,Active,28-09-2016,05-08-2021,1.66,83.98,13,ORD00084,04-05-2023,Tablet,Storage,8,38730,0.08,285052.8,51309.5,233743.3,Shipped,Debit Card,8,3,No,CUST5341,Premium,97406,112635,No,EMP0091,20,5,3
EMP0085,Hemangini,Kalita,37,Female,B+,leenakulkarni@example.com,+91 6534212844,Pune,Maharashtra,West,691479,Operations,Senior Manager,Morning,B.Com,2,63882,4170.61,6388.2,57493.8,Inactive,12-05-2016,25-01-2021,1.25,93.43,7,ORD00085,14-05-2023,Headphones,Accessories,17,6916,0.2,94057.6,16930.37,77127.23,Cancelled,UPI,11,1,No,CUST2228,Premium,83801,133678,No,EMP0017,3,42,1
EMP0086,Chakradhar,Deo,32,Female,B+,xvig@example.org,+91 8330549659,Chennai,Tamil Nadu,South,544169,Support,Director,General,MBA,1,145847,8050.38,14584.7,131262.3,Inactive,05-04-2022,28-08-2022,3,96.48,15,ORD00086,04-03-2023,Headphones,Electronics,16,4364,0.11,62143.36,11185.8,50957.56,Shipped,Net Banking,3,4,No,CUST9614,Regular,380696,450567,Yes,EMP0049,12,61,8
EMP0087,Janani,Kalita,54,Other,B-,tbedi@example.net,+91 6970471079,Ahmedabad,Gujarat,East,430718,Operations,Lead,Night,BCA,18,115186,22587.63,11518.6,103667.4,Active,12-10-2017,07-09-2024,1.96,86.01,25,ORD00087,27-02-2023,Headphones,Accessories,9,24068,0.01,214445.88,38600.26,175845.62,Returned,Net Banking,6,2,No,CUST4875,New,472686,416979,No,EMP0076,1,90,5
EMP0088,Adya,Mutti,34,Male,A+,tissac@example.net,+91 7746030501,Kochi,Kerala,South,410448,Analytics,Lead,Morning,B.Sc,4,172746,32421.73,17274.6,155471.4,Inactive,18-06-2016,29-11-2022,3.87,97.56,27,ORD00088,28-11-2023,Camera,Electronics,10,23510,0.15,199835,35970.3,163864.7,Delivered,Debit Card,10,2,Yes,CUST9622,New,88027,225869,No,EMP0076,4,43,4
EMP0089,Abha,Merchant,49,Other,O-,ryadav@example.com,+91 7814609188,Pune,Maharashtra,Central,491934,Analytics,Intern,Night,MCA,5,60769,4199.27,6076.9,54692.1,Active,15-11-2022,19-03-2024,2.57,99.83,30,ORD00089,04-08-2024,Mouse,Electronics,6,74159,0.21,351513.66,63272.46,288241.2,Pending,Cash,6,5,No,CUST2705,VIP,123737,203627,Yes,EMP0031,12,40,2
EMP0090,Girindra,Tank,50,Female,O+,rajeshri90@example.org,+91 6873538202,Mumbai,Maharashtra,North,425243,Sales,Intern,General,M.Sc,10,192536,37614.85,19253.6,173282.4,Resigned,12-07-2020,15-02-2023,2.4,81.26,26,ORD00090,05-05-2024,Keyboard,Storage,7,33207,0.21,183634.71,33054.25,150580.46,Pending,Debit Card,8,1,Yes,CUST5831,Premium,217099,166906,Yes,EMP0010,11,21,6
EMP0091,Bimala,Dixit,27,Female,B+,bishakhanadkarni@example.com,+91 9268688902,Delhi,Delhi,North,453088,Operations,Executive,Evening,BCA,17,44661,4974.88,4466.1,40194.9,On Leave,29-05-2022,31-07-2022,2.19,72.88,12,ORD00091,08-08-2024,Speaker,Storage,20,63773,0.21,1007613.4,181370.41,826242.99,Cancelled,Debit Card,1,3,Yes,CUST8005,Premium,204428,461959,No,EMP0026,4,3,3
EMP0092,Raksha,Bava,27,Other,O+,thakkarrobert@example.net,+91 6789198776,Delhi,Delhi,Central,603175,Analytics,Manager,Night,M.Sc,9,192297,20270.07,19229.7,173067.3,Resigned,02-07-2015,24-06-2022,2.76,77.9,26,ORD00092,03-10-2023,Phone,Storage,10,52596,0.14,452325.6,81418.61,370906.99,Delivered,Debit Card,13,1,Yes,CUST6632,VIP,446601,339186,Yes,EMP0071,2,49,8
EMP0093,Gautam,Kara,37,Other,A+,dganguly@example.org,+91 7229151674,Kolkata,West Bengal,West,490638,Analytics,Manager,Evening,BCA,15,165381,11399.36,16538.1,148842.9,Resigned,17-11-2015,31-10-2024,2.74,99.92,20,ORD00093,01-06-2023,Keyboard,Storage,3,52247,0.27,114420.93,20595.77,93825.16,Shipped,UPI,15,1,Yes,CUST7358,VIP,339435,200984,No,EMP0067,15,1,9
EMP0094,Jeremiah,Bath,29,Male,A-,deoradha@example.net,+91 6943687944,Kochi,Kerala,East,680826,Support,Executive,General,MCA,13,161986,17406.45,16198.6,145787.4,Resigned,01-06-2021,01-06-2024,2.89,75.17,12,ORD00094,28-05-2023,Tablet,Storage,5,74764,0.18,306532.4,55175.83,251356.57,Returned,EMI,12,4,Yes,CUST7484,New,412028,154559,Yes,EMP0096,16,34,5
EMP0095,Omya,Hayer,41,Other,AB-,vasatika84@example.net,+91 8389287503,Chennai,Tamil Nadu,West,717183,Finance,Senior Analyst,Evening,B.Com,9,113569,9279.56,11356.9,102212.1,Resigned,23-04-2023,20-09-2023,4.04,96.02,26,ORD00095,27-02-2023,Printer,Storage,4,30378,0.04,116651.52,20997.27,95654.25,Pending,Credit Card,5,5,No,CUST3222,Premium,141088,131063,Yes,EMP0008,8,4,7
EMP0096,Yashvi,Sridhar,39,Male,A+,kibelakshit@example.net,+91 7499933139,Chennai,Tamil Nadu,West,711449,Operations,Lead,Evening,B.Com,6,119470,16490.69,11947,107523,On Leave,11-11-2018,01-12-2021,4.35,77.76,26,ORD00096,06-12-2024,Printer,Electronics,17,52528,0.19,723310.56,130195.9,593114.66,Shipped,Credit Card,7,1,No,CUST4511,Regular,389413,148023,Yes,EMP0035,14,65,0
EMP0097,Amol,Panchal,33,Other,O+,moreekbal@example.com,+91 9504237434,Chennai,Tamil Nadu,East,640647,Sales,Director,Evening,B.Com,4,149281,14229.73,14928.1,134352.9,Resigned,22-07-2021,29-07-2021,1.03,99.98,30,ORD00097,19-01-2024,Monitor,Storage,9,40537,0.21,288218.07,51879.25,236338.82,Returned,Cash,5,3,Yes,CUST8892,Premium,226309,548185,No,EMP0082,11,35,4
EMP0098,Jack,Swamy,55,Other,B+,robertsheth@example.com,+91 6803731001,Hyderabad,Telangana,West,554981,HR,Director,General,M.Sc,4,74377,8050.66,7437.7,66939.3,Active,16-07-2021,21-12-2024,4.98,94.48,10,ORD00098,31-12-2024,Laptop,Accessories,20,53465,0.2,855440,153979.2,701460.8,Returned,EMI,13,4,No,CUST9311,New,493243,119121,Yes,EMP0038,4,60,2
EMP0099,Aryan,Ben,43,Female,AB+,fatwal@example.net,+91 8499090969,Hyderabad,Telangana,East,707007,Marketing,Director,General,M.Tech,5,171546,20685.1,17154.6,154391.4,Active,18-04-2020,03-02-2022,3,96.02,12,ORD00099,26-06-2024,Monitor,Peripherals,12,29772,0.22,278665.92,50159.87,228506.05,Cancelled,Credit Card,14,2,No,CUST4281,New,264534,547572,No,EMP0019,11,91,2
EMP0100,Eiravati,Rama,33,Male,B+,qasimsant@example.org,+91 9943113786,Mumbai,Maharashtra,North,467845,Operations,Intern,General,M.Sc,10,152816,17475.09,15281.6,137534.4,Resigned,20-04-2019,10-01-2021,1.15,75.98,11,ORD00100,15-01-2023,Laptop,Peripherals,1,59751,0.08,54970.92,9894.77,45076.15,Returned,Debit Card,1,1,No,CUST4707,New,213626,97596,Yes,EMP0050,17,75,4
EMP0101,Omisha,Handa,41,Female,B+,bhardwajnikita@example.org,+91 8626325353,Delhi,Delhi,East,793276,Finance,Senior Manager,Evening,M.Sc,1,42114,2226.51,4211.4,37902.6,Inactive,26-02-2023,26-09-2021,1.84,70.66,16,ORD00101,23-06-2023,Printer,Electronics,17,78667,0.16,1123364.76,202205.66,921159.1,Shipped,EMI,11,1,No,CUST5190,Premium,361387,55145,Yes,EMP0084,1,6,1
EMP0102,Mugdha,Chakrabarti,29,Other,A+,ijaya93@example.net,+91 8551907286,Kolkata,West Bengal,North,747331,Finance,Director,Evening,M.Sc,12,141474,24701.06,14147.4,127326.6,Active,26-09-2020,19-06-2024,1.47,73.42,3,ORD00102,24-05-2024,Printer,Accessories,5,27434,0.21,108364.3,19505.57,88858.73,Returned,Debit Card,13,3,No,CUST6864,VIP,204849,114081,Yes,EMP0071,16,26,7
EMP0103,Sanya,Pall,22,Male,A-,hnori@example.net,+91 6374762050,Pune,Maharashtra,South,639469,Marketing,Director,Night,B.Com,0,86474,4973.3,8647.4,77826.6,Inactive,11-06-2015,19-08-2022,2.44,90.3,13,ORD00103,29-04-2023,Phone,Electronics,19,65263,0.04,1190397.12,214271.48,976125.64,Delivered,Credit Card,14,2,No,CUST6384,New,279488,530741,No,EMP0094,3,47,5
EMP0104,Anthony,Agrawal,47,Other,B+,maanas26@example.com,+91 6242283221,Delhi,Delhi,North,483569,Analytics,Senior Analyst,General,B.Com,12,54840,9341.43,5484,49356,Resigned,12-01-2017,05-06-2024,2.52,80.76,0,ORD00104,01-12-2024,Keyboard,Accessories,13,63184,0.24,624257.92,112366.43,511891.49,Cancelled,Net Banking,2,4,No,CUST1753,Premium,187160,373394,No,EMP0002,17,98,9
EMP0105,Jagrati,Karpe,55,Other,AB+,ahluwaliavedhika@example.net,+91 7987380851,Kochi,Kerala,Central,721343,Marketing,Analyst,Morning,MBA,10,83716,10534.41,8371.6,75344.4,Resigned,23-07-2020,05-12-2021,1.3,84.75,7,ORD00105,05-12-2023,Headphones,Peripherals,8,63667,0.1,458402.4,82512.43,375889.97,Delivered,Cash,4,5,No,CUST7607,Regular,91329,270697,No,EMP0074,15,11,7
EMP0106,Ayaan,Bansal,53,Other,A+,radhanaidu@example.net,+91 6950170825,Ahmedabad,Gujarat,Central,724568,Sales,Director,Evening,B.Com,3,107853,20767.45,10785.3,97067.7,On Leave,11-08-2015,02-04-2022,4.38,79.96,24,ORD00106,26-09-2024,Phone,Storage,13,54546,0.01,702007.02,126361.26,575645.76,Cancelled,EMI,11,3,No,CUST2868,Premium,448102,375458,Yes,EMP0001,11,45,10
EMP0107,Sara,Bala,45,Other,AB+,pkhare@example.net,+91 6373041065,Hyderabad,Telangana,Central,502719,Marketing,Senior Manager,Morning,M.Sc,16,168573,13880.04,16857.3,151715.7,Inactive,14-01-2023,24-11-2022,1.43,82.43,29,ORD00107,10-10-2024,Laptop,Storage,6,65042,0.04,374641.92,67435.55,307206.37,Delivered,Net Banking,8,5,No,CUST9172,Premium,328063,415988,Yes,EMP0071,14,74,7
EMP0108,Nirja,Shenoy,33,Female,AB+,vmammen@example.net,+91 9753901994,Jaipur,Rajasthan,South,543443,IT,Intern,Night,MCA,18,71452,8426.11,7145.2,64306.8,Inactive,19-07-2016,26-04-2023,3.41,96.59,16,ORD00108,03-11-2023,Phone,Storage,13,79214,0.18,844421.24,151995.82,692425.42,Shipped,EMI,12,5,No,CUST4291,Regular,377243,404543,No,EMP0088,12,86,2
EMP0109,Pavani,Bail,42,Other,AB+,ugolla@example.com,+91 8553533911,Delhi,Delhi,North,674061,Marketing,Senior Analyst,Morning,M.Sc,17,157092,11279.05,15709.2,141382.8,Active,29-03-2017,01-07-2022,4,74.83,9,ORD00109,30-11-2024,Mouse,Peripherals,18,63463,0.17,948137.22,170664.7,777472.52,Pending,Credit Card,12,3,No,CUST9866,Premium,238052,456784,No,EMP0014,20,86,8
EMP0110,Janya,Bal,46,Female,AB+,davezayan@example.net,+91 8692839277,Bangalore,Karnataka,North,406797,HR,Director,Evening,B.Com,17,194638,33963.85,19463.8,175174.2,On Leave,20-06-2023,20-04-2024,3.19,88.1,24,ORD00110,18-07-2023,Camera,Peripherals,10,6657,0.28,47930.4,8627.47,39302.93,Cancelled,Debit Card,11,1,No,CUST3847,Premium,247760,51304,No,EMP0036,18,33,2
EMP0111,Yoshita,Manda,22,Female,A+,periparth@example.com,+91 8626725060,Delhi,Delhi,Central,688442,Operations,Executive,Morning,B.Sc,8,178088,22939.38,17808.8,160279.2,Inactive,02-11-2020,20-05-2021,4.15,74.78,17,ORD00111,03-07-2024,Printer,Networking,5,5735,0.05,27241.25,4903.43,22337.82,Delivered,UPI,4,2,No,CUST6424,New,203917,144528,No,EMP0072,1,14,10
EMP0112,Brinda,Jaggi,37,Other,O+,thamanmekhala@example.org,+91 6654982592,Pune,Maharashtra,East,669646,Sales,Lead,General,B.Tech,7,141828,13397.8,14182.8,127645.2,Inactive,05-08-2018,19-11-2023,1.33,72.88,30,ORD00112,04-07-2024,Mouse,Storage,13,15360,0.12,175718.4,31629.31,144089.09,Delivered,EMI,2,2,No,CUST7950,Premium,157782,311938,No,EMP0083,3,95,10
EMP0113,Damyanti,Banerjee,43,Female,A-,ekalinga85@example.net,+91 7377721135,Delhi,Delhi,West,603440,Sales,Lead,General,M.Sc,14,31226,3043.31,3122.6,28103.4,Resigned,20-07-2022,31-08-2021,3.14,89.24,19,ORD00113,06-03-2023,Phone,Storage,3,7613,0.05,21697.05,3905.47,17791.58,Delivered,EMI,14,1,No,CUST9238,Premium,201957,442557,No,EMP0078,3,36,7
EMP0114,Keya,Morar,52,Other,O+,sarmachatura@example.com,+91 7420035728,Kolkata,West Bengal,East,405845,IT,Manager,Morning,B.Tech,0,128576,6525.81,12857.6,115718.4,Resigned,09-01-2021,27-01-2024,4.79,79.14,23,ORD00114,19-12-2023,Camera,Accessories,8,18375,0.22,114660,20638.8,94021.2,Cancelled,EMI,14,5,No,CUST3637,Regular,165756,353425,No,EMP0025,4,23,10
EMP0115,Hema,Rana,51,Other,AB-,kdoctor@example.org,+91 8483474399,Kochi,Kerala,South,751952,Marketing,Senior Manager,Morning,MCA,17,39257,5610.9,3925.7,35331.3,Inactive,25-07-2018,23-09-2023,2.8,88.49,9,ORD00115,11-12-2024,Keyboard,Storage,3,33358,0.03,97071.78,17472.92,79598.86,Pending,Cash,10,3,No,CUST8017,Regular,52533,194214,Yes,EMP0029,14,35,5
EMP0116,Jairaj,Chauhan,51,Male,A-,shahgirish@example.net,+91 8987387141,Delhi,Delhi,South,682390,Analytics,Senior Manager,Night,M.Tech,15,111917,17807.54,11191.7,100725.3,Active,08-09-2020,17-07-2024,1.12,87.46,12,ORD00116,27-08-2024,Mouse,Accessories,10,64328,0.17,533922.4,96106.03,437816.37,Delivered,Cash,5,5,No,CUST3435,New,255782,147076,No,EMP0018,15,64,8
EMP0117,Ijaya,Mallick,54,Male,AB-,dhararjun@example.net,+91 7292355674,Mumbai,Maharashtra,Central,696648,Sales,Manager,General,B.Sc,11,129014,7232.91,12901.4,116112.6,Resigned,07-08-2017,09-05-2021,2.06,77.02,21,ORD00117,31-07-2023,Monitor,Storage,20,22237,0.23,342449.8,61640.96,280808.84,Shipped,Net Banking,8,4,Yes,CUST1653,New,104119,398960,No,EMP0095,9,74,8
EMP0118,Bhavika,Dave,46,Male,AB+,nathanratta@example.org,+91 8977501292,Kochi,Kerala,East,655255,Operations,Lead,Morning,M.Com,12,70573,12865.82,7057.3,63515.7,Resigned,09-11-2016,17-04-2022,1.31,89.3,6,ORD00118,03-06-2023,Speaker,Accessories,3,68220,0.08,188287.2,33891.7,154395.5,Pending,UPI,10,1,No,CUST7793,New,427621,89422,No,EMP0087,16,61,3
EMP0119,Omkaar,Bedi,48,Male,B+,dugartristan@example.com,+91 6714469480,Kochi,Kerala,South,429313,Sales,Manager,Night,MBA,20,67269,8576.54,6726.9,60542.1,Resigned,20-09-2021,29-02-2024,3.55,96.36,23,ORD00119,08-11-2024,Monitor,Peripherals,2,17262,0.17,28654.92,5157.89,23497.03,Delivered,Debit Card,8,5,No,CUST8891,Regular,165009,465349,No,EMP0077,5,74,2
EMP0120,Saksham,Warrior,38,Male,AB+,ywali@example.net,+91 9241962842,Kochi,Kerala,North,408683,IT,Senior Manager,General,MBA,16,197922,27872.69,19792.2,178129.8,Inactive,03-05-2020,13-06-2024,3.4,96.33,17,ORD00120,30-05-2024,Mouse,Electronics,15,78688,0.18,967862.4,174215.23,793647.17,Delivered,Net Banking,11,2,Yes,CUST8069,VIP,244184,488659,Yes,EMP0090,17,54,3
EMP0121,Frado,Aurora,28,Male,O+,arin21@example.com,+91 9376815988,Ahmedabad,Gujarat,South,402867,Support,Analyst,Morning,M.Com,11,124938,6381.72,12493.8,112444.2,Inactive,18-09-2022,09-10-2022,2.64,73.2,13,ORD00121,29-10-2024,Tablet,Storage,9,63039,0.23,436860.27,78634.85,358225.42,Shipped,UPI,14,5,No,CUST6990,New,406833,238380,Yes,EMP0053,18,100,8
EMP0122,Ishita,Upadhyay,52,Female,B+,chaitanya46@example.org,+91 6902959376,Ahmedabad,Gujarat,South,634144,Finance,Manager,Morning,BCA,11,71850,9071.17,7185,64665,On Leave,25-12-2023,02-02-2024,3.46,90.54,1,ORD00122,14-06-2023,Keyboard,Networking,19,45635,0.23,667640.05,120175.21,547464.84,Delivered,Credit Card,14,2,No,CUST8133,Premium,83596,167935,Yes,EMP0048,3,77,0
EMP0123,Vasudha,Balakrishnan,55,Female,A+,baljiwanravi@example.net,+91 7805324063,Kolkata,West Bengal,Central,549949,Finance,Senior Manager,Morning,M.Com,19,130026,16561.68,13002.6,117023.4,Inactive,24-11-2021,14-12-2021,3.7,80.79,20,ORD00123,01-01-2023,Speaker,Accessories,2,23473,0.19,38026.26,6844.73,31181.53,Delivered,UPI,13,4,No,CUST7474,VIP,357274,135020,Yes,EMP0095,3,11,8
EMP0124,Banjeet,Savant,44,Female,AB+,virajdutt@example.com,+91 6380362052,Hyderabad,Telangana,South,613455,Operations,Senior Analyst,Morning,M.Com,18,171568,16151.03,17156.8,154411.2,Active,03-10-2020,12-06-2022,4.5,94.39,18,ORD00124,14-09-2023,Keyboard,Networking,8,79977,0.29,454269.36,81768.48,372500.88,Cancelled,Cash,8,2,No,CUST8517,VIP,357666,481948,Yes,EMP0062,4,33,1
